url_article,Date,Auteur,Titre,Annee
https://pubmed.ncbi.nlm.nih.gov/29994323/#affiliation-1,['2019 Mar;'],"['Mostafa Jahanifar', 'Babak Mohammadzadeh Asl']",Supervised Saliency Map Driven Segmentation of Lesions in Dermoscopic Images,2019
https://pubmed.ncbi.nlm.nih.gov/22847891/#affiliation-1,['2014 Jan;'],"['David B Keator', 'James H Fallon', 'Charless C Fowlkes', 'Alexander Ihler']",Feed-forward hierarchical model of the ventral visual stream applied to functional brain image classification,2014
https://pubmed.ncbi.nlm.nih.gov/31521323/#affiliation-1,['2020 Jan;'],"['C-H Liang', 'Y-C Liu', 'M-T Wu', 'F Garcia-Castro', 'A Alberich-Bayarri', 'F-Z Wu']",Identifying pulmonary nodules or masses on chest radiography using deep learning: external validation and strategies to improve clinical practice,2020
https://pubmed.ncbi.nlm.nih.gov/29994560/#affiliation-1,['2019 Feb;'],"['Ehsan Adeli', 'Le An', 'Feng Shi', 'Dinggang Shen']",Semi-Supervised Discriminative Classification Robust to Sample-Outliers and Feature-Noises,2019
https://pubmed.ncbi.nlm.nih.gov/19162853/#affiliation-1,['2008;'],"['Kwaku Akrofi', 'Mary C Baker', 'Randolph B Schiffer']",Clustering and modeling of EEG coherence features of Alzheimer's and mild cognitive impairment patients,2008
https://pubmed.ncbi.nlm.nih.gov/31397859/#affiliation-1,['2019 Aug 2;'],"['Ezgi Mercan', '\n              2\n            ', '\n              3\n            ', '\n              4\n            ', 'Linda G Shapiro', 'Donald L Weaver', 'Joann G Elmore']",Assessment of Machine Learning of Breast Pathology Structures for Automated Differentiation of Breast Cancer and High-Risk Proliferative Lesions,2019
https://pubmed.ncbi.nlm.nih.gov/32230871/#affiliation-1,['2020 Mar 27;'],"['Denis V Voronin', '\n              2\n            ', '\n              1\n            ', '\n              1\n            ', 'Alexey V Ermakov', '\n              4\n            ', '\n              1\n            ', '\n              1\n            ', '\n              1\n            ']","Detection of Rare Objects by Flow Cytometry: Imaging, Cell Sorting, and Deep Learning Approaches",2020
https://pubmed.ncbi.nlm.nih.gov/30132411/#affiliation-1,['2018 Oct;'],"['Jeong Hoon Lee', 'Jung Hwan Baek', 'Ju Han Kim', 'Woo Hyun Shim', '\n              3\n            ', '\n              2\n            ', '\n              2\n            ', '\n              2\n            ']",Deep Learning-Based Computer-Aided Diagnosis System for Localization and Diagnosis of Metastatic Lymph Nodes on Ultrasound: A Pilot Study,2018
https://pubmed.ncbi.nlm.nih.gov/28364643/#affiliation-1,['2017 May 1;'],"['Juan Wang', 'Zhiyuan Fang', 'Ning Lang', 'Huishu Yuan', 'Min-Ying Su', 'Pierre Baldi']",A multi-resolution approach for spinal metastasis detection using deep Siamese neural networks,2017
https://pubmed.ncbi.nlm.nih.gov/31962304/#affiliation-1,['2020 Mar 6;'],"['Ting Yang', 'Richard E Gregg']",Detection of strict left bundle branch block by neural network and a method to test detection consistency,2020
https://pubmed.ncbi.nlm.nih.gov/20541286/#affiliation-1,['2010 Aug;'],"['Omid Kohannim', 'Xue Hua', 'Suh Lee', 'Arthur W Toga', 'Michael W Weiner', ""Alzheimer's Disease Neuroimaging Initiative""]",Boosting power for clinical trials using classifiers based on multiple biomarkers,2010
https://pubmed.ncbi.nlm.nih.gov/18349798/#affiliation-1,['2008 Mar;'],"['Wei-Ping Chen', 'Miharu Samuraki', 'Keisuke Shima', 'Kenjiro Ono', 'Shintaro Nishimura', 'Ichiro Matsunari']",Effect of sample size for normal database on diagnostic performance of brain FDG PET for the detection of Alzheimer's disease using automated image analysis,2008
https://pubmed.ncbi.nlm.nih.gov/25571545/#affiliation-1,['2014;'],"['P Sabouri', 'T Larsson']",A cascade classifier for diagnosis of melanoma in clinical images,2014
https://pubmed.ncbi.nlm.nih.gov/26567744/#affiliation-1,['2016;'],"['Ariadna Besga', 'Darya Chyzhyk', 'Alexandre Savio', 'Jon Echeveste', 'Ana González-Pinto']",Eigenanatomy on Fractional Anisotropy Imaging Provides White Matter Anatomical Features Discriminating Between Alzheimer's Disease and Late Onset Bipolar Disorder,2016
https://pubmed.ncbi.nlm.nih.gov/25327422/#affiliation-1,['2014 Oct;'],"['Eiichiro Okumura', 'Kazushige Aridome', 'Kenji Oda', 'Masateru Yamamoto']",[Development of an automated patient recognition method for chest CT images using a template-matching technique],2014
https://pubmed.ncbi.nlm.nih.gov/33019338/#affiliation-1,['2020 Jul;'],"['Anas Ibrahim', 'Mary E Jenkins', 'Michael D Naish']",The Design of a Parkinson's Tremor Predictor and Estimator Using a Hybrid Convolutional-Multilayer Perceptron Neural Network,2020
https://pubmed.ncbi.nlm.nih.gov/24733633/#affiliation-1,['2014 Jun;'],"['Carl-Magnus Svensson', 'Solveigh Krusekopf', 'Marc Thilo Figge']",Automated detection of circulating tumor cells with naive Bayesian classifiers,2014
https://pubmed.ncbi.nlm.nih.gov/31526965/#affiliation-1,['2019 Dec;'],"['Nooshin Ghavami', 'Yipeng Hu', 'Eli Gibson', 'Ester Bonmati', 'Mark Emberton', 'Caroline M Moore', 'Dean C Barratt']",Automatic segmentation of prostate MRI using convolutional neural networks: Investigating the impact of network architecture on the accuracy of volume measurement and MRI-ultrasound registration,2019
https://pubmed.ncbi.nlm.nih.gov/31719134/#affiliation-1,['2019 Dec 10;'],"['Jonathan Graff-Radford', 'Jeffrey L Gunter', 'David T Jones', 'Scott A Przybelski', 'Christopher G Schwarz', 'John Huston 3rd', 'Val Lowe', 'Benjamin D Elder', 'Mary M Machulda', 'Nathaniel B Gunter', 'Ronald C Petersen', 'Kejal Kantarci', 'Prashanthi Vemuri', 'Michelle M Mielke', 'David S Knopman', 'Neill R Graff-Radford', 'Clifford R Jack Jr']",Cerebrospinal fluid dynamics disorders: Relationship to Alzheimer biomarkers and cognition,2019
https://pubmed.ncbi.nlm.nih.gov/16271803/#affiliation-1,['2006 Oct;'],"['Charles Chubb', 'Yoshiyuki Inagaki', 'Brian Cummings', 'Elizabeth Head']",BioVision: an application for the automated image analysis of histological sections,2006
https://pubmed.ncbi.nlm.nih.gov/21720789/#affiliation-1,['2012 Oct;'],"['Somayeh Naghibi', 'Mohammad Teshnehlab']",Breast cancer classification based on advanced multi dimensional fuzzy neural network,2012
https://pubmed.ncbi.nlm.nih.gov/15490825/#affiliation-1,['2004 Oct;'],"['Sigurdur Sigurdsson', 'Peter Alshede Philipsen', 'Jan Larsen', 'Hans Christian Wulf']",Detection of skin cancer by classification of Raman spectra,2004
https://pubmed.ncbi.nlm.nih.gov/33126735/#affiliation-1,['2020 Oct 28;'],"['David A Huber', 'Steffen Lau', 'Martina Sonnweber', 'Moritz P Günther', 'Johannes Kirchebner']",Exploring Similarities and Differences of Non-European Migrants among Forensic Patients with Schizophrenia,2020
https://pubmed.ncbi.nlm.nih.gov/24282906/#affiliation-1,['2013 Oct;'],"['Konstantinos Ninos', 'Spiros Kostopoulos', 'Ioannis Kalatzis', 'Emmanouil Athanasiadis', 'George Panayiotakis', 'Dionisis Cavouras']",Computer-based image analysis system designed to differentiate between low-grade and high-grade laryngeal cancer cases,2013
https://pubmed.ncbi.nlm.nih.gov/31472734/#affiliation-1,['2019 Oct;'],"['Todd R McNutt', 'Kevin L Moore', 'Binbin Wu', 'Jean L Wright']",Use of Big Data for Quality Assurance in Radiation Therapy,2019
https://pubmed.ncbi.nlm.nih.gov/24138419/#affiliation-1,['2013 Dec;'],"['Subhash Ajmani', '\n              1\n            ']",A neural network-based QSAR approach for exploration of diverse multi-tyrosine kinase inhibitors and its comparison with a fragment- based approach,2013
https://pubmed.ncbi.nlm.nih.gov/12416658/#affiliation-1,['2002 Aug;'],"['E I Mohamed', 'R Linder', 'N Di Daniele', 'A De Lorenzo']",Predicting Type 2 diabetes using an electronic nose-based artificial neural network analysis,2002
https://pubmed.ncbi.nlm.nih.gov/33046779/#affiliation-1,['2020 Oct 12;'],"['Zhen Zhao', 'Yong Pi', 'Lisha Jiang', 'Yongzhao Xiang', 'Jianan Wei', 'Pei Yang', 'Wenjie Zhang', 'Xiao Zhong', 'Ke Zhou', 'Yuhao Li', 'Lin Li', 'Zhang Yi', 'Huawei Cai']",Deep neural network based artificial intelligence assisted diagnosis of bone scintigraphy for cancer bone metastasis,2020
https://pubmed.ncbi.nlm.nih.gov/30338478/#affiliation-1,['2019 Oct;'],"['Ryan G Short', 'John Bralich', 'Dave Bogaty', 'Nicholas T Befera']",Comprehensive Word-Level Classification of Screening Mammography Reports Using a Neural Network Sequence Labeling Approach,2019
https://pubmed.ncbi.nlm.nih.gov/33019264/#affiliation-1,['2020 Jul;'],"['Kevin C H Tsang', 'Andrew M Wilson']",Application of Machine Learning to Support Self-Management of Asthma with mHealth,2020
https://pubmed.ncbi.nlm.nih.gov/19201945/#affiliation-1,['2009 Apr;'],"['Linda K McEvoy', 'Christine Fennema-Notestine', 'Donald J Hagler Jr', 'David S Karow', 'James B Brewer', ""Alzheimer's Disease Neuroimaging Initiative""]",Alzheimer disease: quantitative structural neuroimaging for detection and prediction of clinical and structural changes in mild cognitive impairment,2009
https://pubmed.ncbi.nlm.nih.gov/23366685/#affiliation-1,['2012;'],"['Lien B Nguyen', 'Anh V Nguyen', 'Hung T Nguyen']",An adaptive strategy of classification for detecting hypoglycemia using only two EEG channels,2012
https://pubmed.ncbi.nlm.nih.gov/29409716/#affiliation-1,['2018 Mar;'],"['Monjoy Saha', 'Chandan Chakraborty', 'Daniel Racoceanu']",Efficient deep learning model for mitosis detection using breast histopathology images,2018
https://pubmed.ncbi.nlm.nih.gov/28664464/#affiliation-1,['2017 Nov;'],"['Marco Pagani', '\n              2\n            ', '\n              3\n            ', '\n              4\n            ', '\n              3\n            ', '\n              5\n            ', '\n              6\n            ', '\n              3\n            ', 'Andrea Brugnolo', 'Agnese Picco', 'Matteo Bauckneht', 'Roberta Piva', 'Andrea Chincarini', 'Gianmario Sambuceti', 'Cathrine Jonsson', 'Fabrizio De Carli']",Early identification of MCI converting to AD: a FDG PET study,2017
https://pubmed.ncbi.nlm.nih.gov/19304482/#affiliation-1,['2009 May;'],"['Chan Wai Ting', 'Chai Quek']",A novel blood glucose regulation using TSK0-FCMAC: a fuzzy CMAC based on the zero-ordered TSK fuzzy inference scheme,2009
https://pubmed.ncbi.nlm.nih.gov/20426183/#affiliation-1,['2009;'],"['Chris Hinrichs', 'Vikas Singh', 'Sterling Johnson']",MKL for robust multi-modality AD classification,2009
https://pubmed.ncbi.nlm.nih.gov/30927100/#affiliation-1,['2019 Oct;'],"['Alexander Ciritsis', 'Cristina Rossi', 'Matthias Eberhard', 'Magda Marcon', 'Anton S Becker', 'Andreas Boss']",Automatic classification of ultrasound breast lesions using a deep convolutional neural network mimicking human decision-making,2019
https://pubmed.ncbi.nlm.nih.gov/18002411/#affiliation-1,['2007;'],"['Hyunkyung Park', 'Toshihiro Nishimura']",Reduced speckle noise on medical ultrasound images using cellular neural network,2007
https://pubmed.ncbi.nlm.nih.gov/29279299/#affiliation-1,['2018 Mar;'],"['Sanjay Basu', '\n              2\n            ', '\n              3\n            ', 'Deborah J Wexler', '\n              5\n            ', '\n              2\n            ', '\n              6\n            ']",Characteristics Associated With Decreased or Increased Mortality Risk From Glycemic Therapy Among Patients With Type 2 Diabetes and High Cardiovascular Risk: Machine Learning Analysis of the ACCORD Trial,2018
https://pubmed.ncbi.nlm.nih.gov/22982358/#affiliation-1,['2013 Jan 1;'],"['Rik Vandenberghe', 'Natalie Nelissen', 'Adrian Ivanoiu', 'Allan Andersen', 'Lennart Minthon', 'Koen Van Laere']",Binary classification of ¹⁸F-flutemetamol PET using machine learning: comparison with visual reads and structural MRI,2013
https://pubmed.ncbi.nlm.nih.gov/32220387/#affiliation-1,['2020 Apr;'],"['Patrick A Iannattone', 'Xun Zhao', 'Jacob VanHouten', 'Akhil Garg', 'Thao Huynh']",Artificial Intelligence for Diagnosis of Acute Coronary Syndromes: A Meta-analysis of Machine Learning Approaches,2020
https://pubmed.ncbi.nlm.nih.gov/27147316/#affiliation-1,['2016 May;'],"['Noorazrul Yahya', 'Martin A Ebert', 'Max Bulsara', 'Michael J House', 'Angel Kennedy', 'David J Joseph', 'James W Denham']",Statistical-learning strategies generate only modestly performing predictive models for urinary symptoms following external beam radiotherapy of the prostate: A comparison of conventional and machine-learning methods,2016
https://pubmed.ncbi.nlm.nih.gov/22173907/#affiliation-1,['2012 Oct;'],"['J Dheeba', 'S Tamil Selvi']",An improved decision support system for detection of lesions in mammograms using Differential Evolution Optimized Wavelet Neural Network,2012
https://pubmed.ncbi.nlm.nih.gov/24657351/#affiliation-1,['2014 Jul 1;'],"['R Guerrero', 'R Wolz', 'A W Rao', 'D Rueckert', ""Alzheimer's Disease Neuroimaging Initiative (ADNI)""]",Manifold population modeling as a neuro-imaging biomarker: application to ADNI and ADNI-GO,2014
https://pubmed.ncbi.nlm.nih.gov/31881907/#affiliation-1,['2019 Dec 27;'],"['Haohan Wang', 'Tianwei Yue', 'Jingkang Yang', 'Wei Wu', 'Eric P Xing']",Deep mixed model for marginal epistasis detection and population stratification correction in genome-wide association studies,2019
https://pubmed.ncbi.nlm.nih.gov/19158423/#affiliation-1,['2009;'],"['Monika Ray', 'Weixiong Zhang']",Integrating gene expression and phenotypic information to analyze Alzheimer's disease,2009
https://pubmed.ncbi.nlm.nih.gov/21992749/#affiliation-1,['2012 Jan 16;'],"['Daoqiang Zhang', 'Dinggang Shen']",Multi-modal multi-task learning for joint prediction of multiple regression and classification variables in Alzheimer's disease,2012
https://pubmed.ncbi.nlm.nih.gov/9608931/#affiliation-1,['1998 May;'],"['E A el-Kwae', 'J E Fishman', 'P M Pattany']",Detection of suspected malignant patterns in three-dimensional magnetic resonance breast images,1998
https://pubmed.ncbi.nlm.nih.gov/31758076/#affiliation-1,['2019 Nov 22;'],"['Jing-Jing Wan', 'Bo-Lun Chen', 'Yi-Xiu Kong', 'Xing-Gang Ma', 'Yong-Tao Yu']",An Early Intestinal Cancer Prediction Algorithm Based on Deep Belief Network,2019
https://pubmed.ncbi.nlm.nih.gov/33018427/#affiliation-1,['2020 Jul;'],"['Shiyu Mi', 'Jinfeng Xu', 'Wenming Yang']",Detecting Carotid Intima-Media From Small-Sample Ultrasound Images,2020
https://pubmed.ncbi.nlm.nih.gov/21829449/#affiliation-1,['2011;'],"['Juergen Dukart', 'Matthias L Schroeter', ""Alzheimer's Disease Neuroimaging Initiative""]",Age correction in dementia--matching to a healthy brain,2011
https://pubmed.ncbi.nlm.nih.gov/30583685/#affiliation-1,['2018 Dec 25;'],"['Elayaraja P', 'Suganthi M']",Automatic Approach for Cervical Cancer Detection and Segmentation Using Neural Network Classifier,2018
https://pubmed.ncbi.nlm.nih.gov/22653846/#affiliation-1,['2013 Aug;'],"['Mirza Faisal Beg', 'Pradeep Reddy Raamana', 'Lei Wang']",Comparison of four shape features for detecting hippocampal shape changes in early Alzheimer's,2013
https://pubmed.ncbi.nlm.nih.gov/28459697/#affiliation-1,['2018 Jan;'],['Krishan L Khatri'],Early Detection of Peak Demand Days of Chronic Respiratory Diseases Emergency Department Visits Using Artificial Neural Networks,2018
https://pubmed.ncbi.nlm.nih.gov/33129343/#affiliation-1,['2020 Oct 31;'],"['Kishore Rajagopalan', 'Suresh Babu']",The detection of lung cancer using massive artificial neural network based on soft tissue technique,2020
https://pubmed.ncbi.nlm.nih.gov/33018167/#affiliation-1,['2020 Jul;'],"['Mohammed A Al-Masni', 'Eung Yeop Kim', 'Dong-Hyun Kim']",A Two Cascaded Network Integrating Regional-based YOLO and 3D-CNN for Cerebral Microbleeds Detection,2020
https://pubmed.ncbi.nlm.nih.gov/18979777/#affiliation-1,['2008;'],"['Jurgen Fripp', 'Pierrick Bourgeat', 'Oscar Acosta', 'Gareth Jones', 'Christopher Rowe', 'Olivier Salvado']","MR-less high dimensional spatial normalization of 11C PiB PET images on a population of elderly, mild cognitive impaired and Alzheimer disease patients",2008
https://pubmed.ncbi.nlm.nih.gov/31454710/#affiliation-1,['2019 Oct;'],"['Shu Zhang', 'Fangfang Han', 'Zhengrong Liang', 'Jiaxing Tan', 'Weiguo Cao', 'Yongfeng Gao', 'Marc Pomeroy', 'Kenneth Ng', 'Wei Hou']",An investigation of CNN models for differentiating malignant from benign lesions using small pathologically proven datasets,2019
